manufacture_year,make,model,trim,body_type,transmission,vin,state,condition_score,odometer,exterior_color,interior_color,seller,mmr,selling_price,original_saledate,sale_date,sale_year,sale_month,sale_quarter,sale_day_name,sale_day_of_week,profit,profit_margin_pct,margin_tier,price_category,mileage_category,condition_category,vehicle_age,age_category,units_sold,total_revenue,total_profit,avg_price,avg_margin
2004,GMC,ENVOY,SLE,SUV,AUTOMATIC,1gkdt13s842432278,CA,0,126604,GRAY,—,apexcars net,3875,5000,Wed Dec 17 2014 12:30:00,2014-12-17,2014,12,4,Wednesday,4,1125,29.03,High Margin (15%+),Budget (<$10k),High Mileage (100k+),Unknown,10,Used (6-10 yrs),86,351350,-27175,4085.4651162790697,-5.192427896453798
2004,NISSAN,XTERRA,SE,SUV,AUTOMATIC,5n1ed28y34c653471,CA,0,132670,BROWN,—,acura of serramonte,3500,3900,Wed Dec 17 2014 12:30:00,2014-12-17,2014,12,4,Wednesday,4,400,11.43,Medium Margin (5-15%),Budget (<$10k),High Mileage (100k+),Unknown,10,Used (6-10 yrs),159,1085100,-45475,6824.528301886792,-3.844449742138229
2004,MAZDA,MAZDA6,i,SEDAN,UNKNOWN,1yvfp80c745n28894,CA,0,107660,SILVER,—,check into cash inc.,2475,1200,Thu Dec 18 2014 12:00:00,2014-12-18,2014,12,4,Thursday,5,-1275,-51.52,Negative Margin (Loss),Budget (<$10k),High Mileage (100k+),Unknown,10,Used (6-10 yrs),182,1809650,-49850,9943.131868131868,-1.1259514076829762
2004,TOYOTA,COROLLA,S,SEDAN,AUTOMATIC,1nxbr32e44z326032,CA,0,215686,SILVER,—,arrowhead auto group inc,3000,3800,Thu Dec 18 2014 12:00:00,2014-12-18,2014,12,4,Thursday,5,800,26.67,High Margin (15%+),Budget (<$10k),High Mileage (100k+),Unknown,10,Used (6-10 yrs),683,5498526,-233449,8050.550512445096,-3.1355084803450297
2004,PORSCHE,911,awd carrera 4s,UNKNOWN,MANUAL,wp0ca299x4s650987,CA,29,79478,BLACK,BROWN,world motorsports,26300,24500,Wed Dec 17 2014 12:30:00,2014-12-17,2014,12,4,Wednesday,4,-1800,-6.84,Negative Margin (Loss),Mid-Range ($20k-$30k),Above Average (75k-100k),Excellent (4.5+),10,Used (6-10 yrs),13,407000,-15425,31307.69230769231,-4.914162948979568
2004,CHEVROLET,IMPALA,LS,SEDAN,AUTOMATIC,2g1wh52k749277182,CA,0,184157,SILVER,GRAY,automotive remarketing inc,1750,300,Thu Dec 18 2014 12:30:00,2014-12-18,2014,12,4,Thursday,5,-1450,-82.86,Negative Margin (Loss),Budget (<$10k),High Mileage (100k+),Unknown,10,Used (6-10 yrs),760,4558571,-300354,5998.119736842105,-0.9964990781806782
2004,HONDA,ACCORD,EX V-6,SEDAN,AUTOMATIC,1hgcm66584a064778,CA,0,143056,GRAY,—,mlr trading company,4400,4700,Wed Dec 17 2014 12:30:00,2014-12-17,2014,12,4,Wednesday,4,300,6.82,Medium Margin (5-15%),Budget (<$10k),High Mileage (100k+),Unknown,10,Used (6-10 yrs),1230,10744850,-44675,8735.650406504064,1.0764378965900887
2004,NISSAN,TITAN,LE,CREW CAB,AUTOMATIC,1n6aa07b34n512883,CA,0,144685,SILVER,—,apex auto wholesale - gary,7200,8000,Wed Dec 17 2014 12:30:00,2014-12-17,2014,12,4,Wednesday,4,800,11.11,Medium Margin (5-15%),Budget (<$10k),High Mileage (100k+),Unknown,10,Used (6-10 yrs),95,1115600,1475,11743.157894736842,0.2360257167493044
2004,HYUNDAI,ACCENT,GL,SEDAN,AUTOMATIC,kmhcg45c24u514946,CA,0,112578,BLACK,—,apexcars net,1050,550,Wed Dec 17 2014 12:30:00,2014-12-17,2014,12,4,Wednesday,4,-500,-47.62,Negative Margin (Loss),Budget (<$10k),High Mileage (100k+),Unknown,10,Used (6-10 yrs),196,1347675,-112025,6875.892857142857,-4.215340016772327
2004,CHEVROLET,IMPALA,Base,SEDAN,AUTOMATIC,2g1wf52e949251473,CA,38,70326,WHITE,GRAY,aaero sweet company,3125,3000,Wed Dec 17 2014 11:30:00,2014-12-17,2014,12,4,Wednesday,4,-125,-4.0,Negative Margin (Loss),Budget (<$10k),Average (50k-75k),Excellent (4.5+),10,Used (6-10 yrs),760,4558571,-300354,5998.119736842105,-0.9964990781806782
2004,PONTIAC,GRAND PRIX,GT1,SEDAN,AUTOMATIC,2g2wp522141295593,CA,19,216866,GREEN,BLACK,pch pre owned,1025,700,Tue Jan 06 2015 04:30:00,2015-01-06,2015,1,1,Tuesday,3,-325,-31.71,Negative Margin (Loss),Budget (<$10k),High Mileage (100k+),Excellent (4.5+),11,Old (10+ yrs),884,2273175,-226575,2571.464932126697,-6.320007598560156
2004,NISSAN,ALTIMA,2.5,SEDAN,AUTOMATIC,1n4al11d54c157794,CA,24,119462,BLACK,GRAY,veros credit,2900,3100,Thu Dec 18 2014 12:00:00,2014-12-18,2014,12,4,Thursday,5,200,6.9,Medium Margin (5-15%),Budget (<$10k),High Mileage (100k+),Excellent (4.5+),10,Used (6-10 yrs),1590,16579304,-458271,10427.235220125785,-2.1463804455238074
2004,CHRYSLER,CONCORDE,LX,SEDAN,AUTOMATIC,2c3hd46r74h695359,CA,0,114935,BURGUNDY,—,blvd motors,1250,1100,Wed Dec 17 2014 12:30:00,2014-12-17,2014,12,4,Wednesday,4,-150,-12.0,Negative Margin (Loss),Budget (<$10k),High Mileage (100k+),Unknown,10,Used (6-10 yrs),12,9425,-3075,785.4166666666666,-26.61388851894101
2004,HONDA,CIVIC,Value Package,COUPE,MANUAL,1hgem21114l064924,CA,19,165660,BLACK,GRAY,stg auto group,1850,1500,Wed Dec 17 2014 12:00:00,2014-12-17,2014,12,4,Wednesday,4,-350,-18.92,Negative Margin (Loss),Budget (<$10k),High Mileage (100k+),Excellent (4.5+),10,Used (6-10 yrs),958,7617400,-80375,7951.356993736952,-1.5132997052710484
2004,PONTIAC,GRAND PRIX,GTP,SEDAN,UNKNOWN,2g2wr544941334844,CA,0,121763,GOLD,—,garys auto sales inc,3000,1700,Thu Dec 18 2014 12:00:00,2014-12-18,2014,12,4,Thursday,5,-1300,-43.33,Negative Margin (Loss),Budget (<$10k),High Mileage (100k+),Unknown,10,Used (6-10 yrs),164,377575,-38125,2302.2865853658536,-7.363600206290453
2004,HONDA,CIVIC,LX,SEDAN,AUTOMATIC,2hges16524h568648,CA,0,165901,SILVER,—,west coast motors,2925,2000,Thu Dec 18 2014 12:00:00,2014-12-18,2014,12,4,Thursday,5,-925,-31.62,Negative Margin (Loss),Budget (<$10k),High Mileage (100k+),Unknown,10,Used (6-10 yrs),958,7617400,-80375,7951.356993736952,-1.5132997052710484
2004,MAZDA,MAZDA3,s,HATCHBACK,AUTOMATIC,jm1bk143841182883,CA,28,146248,RED,BLACK,jpmorgan chase bank n.a.,2475,3000,Tue Dec 16 2014 12:30:00,2014-12-16,2014,12,4,Tuesday,3,525,21.21,High Margin (15%+),Budget (<$10k),High Mileage (100k+),Excellent (4.5+),10,Used (6-10 yrs),234,1996501,-34099,8532.055555555555,-1.0176812522053784
2004,GMC,YUKON XL,1500 SLE,SUV,AUTOMATIC,1gkec16t84j313516,CA,0,177381,WHITE,—,valley kia,2800,2700,Thu Dec 18 2014 12:00:00,2014-12-18,2014,12,4,Thursday,5,-100,-3.57,Negative Margin (Loss),Budget (<$10k),High Mileage (100k+),Unknown,10,Used (6-10 yrs),144,1826800,-56975,12686.111111111111,-1.446815234555546
2004,CHEVROLET,AVEO,LS,HATCHBACK,AUTOMATIC,kl1tj62624b235175,CA,28,92967,BLUE,GRAY,mas financial services,1550,2200,Wed Dec 17 2014 12:05:00,2014-12-17,2014,12,4,Wednesday,4,650,41.94,High Margin (15%+),Budget (<$10k),Above Average (75k-100k),Excellent (4.5+),10,Used (6-10 yrs),83,286000,-12525,3445.7831325301204,-5.050103341510762
2004,SUBARU,OUTBACK,Base,WAGON,MANUAL,4s3bh675046614362,CA,0,186711,WHITE,—,detroit west auto wholesale,1900,2200,Wed Dec 17 2014 12:30:00,2014-12-17,2014,12,4,Wednesday,4,300,15.79,High Margin (15%+),Budget (<$10k),High Mileage (100k+),Unknown,10,Used (6-10 yrs),124,1326755,-30145,10699.637096774193,-2.1434281719358768
2004,DODGE,DURANGO,ST,SUV,AUTOMATIC,1d4hd38n14f128813,CA,29,79243,GRAY,GRAY,national auto clearing house,3250,4700,Tue Dec 16 2014 12:30:00,2014-12-16,2014,12,4,Tuesday,3,1450,44.62,High Margin (15%+),Budget (<$10k),Above Average (75k-100k),Excellent (4.5+),10,Used (6-10 yrs),227,2114875,-42150,9316.629955947137,4.76506309369625
2004,CHEVROLET,CORVETTE,Base,CONVERTIBLE,AUTOMATIC,1g1yy32g145100519,CA,29,40771,GRAY,BLACK,exeter finance corp,18200,14600,Tue Dec 30 2014 15:00:00,2014-12-30,2014,12,4,Tuesday,3,-3600,-19.78,Negative Margin (Loss),Economy ($10k-$20k),Low Mileage (25k-50k),Excellent (4.5+),10,Used (6-10 yrs),40,837450,-21775,20936.25,-3.79015374047644
2004,FORD,FOCUS,ZX3,HATCHBACK,MANUAL,3fafp31zx4r116886,CA,19,100003,SILVER,BLACK,south bay mazda,1750,1950,Tue Dec 16 2014 12:30:00,2014-12-16,2014,12,4,Tuesday,3,200,11.43,Medium Margin (5-15%),Budget (<$10k),High Mileage (100k+),Excellent (4.5+),10,Used (6-10 yrs),817,6369101,-375074,7795.717258261934,-5.259030122716019
2004,MERCURY,MONTEREY,Premier,MINIVAN,AUTOMATIC,2mrda20224bj10044,CA,36,155237,GRAY,GRAY,clear view systems,1550,1900,Tue Dec 16 2014 12:30:00,2014-12-16,2014,12,4,Tuesday,3,350,22.58,High Margin (15%+),Budget (<$10k),High Mileage (100k+),Excellent (4.5+),10,Used (6-10 yrs),8,20550,-1425,2568.75,-8.36228735338787
2004,SAAB,03-SEPT,Arc,CONVERTIBLE,AUTOMATIC,ys3fd79y046007039,CA,0,107532,RED,—,mikes auto sales,2850,1600,Wed Dec 17 2014 12:30:00,2014-12-17,2014,12,4,Wednesday,4,-1250,-43.86,Negative Margin (Loss),Budget (<$10k),High Mileage (100k+),Unknown,10,Used (6-10 yrs),54,173375,-16000,3210.6481481481483,-10.136033311721347
2004,CHEVROLET,MONTE CARLO,LS,COUPE,AUTOMATIC,2g1ww12e349191442,CA,0,111316,SILVER,GRAY,bmw of monrovia,2375,1300,Thu Dec 18 2014 12:00:00,2014-12-18,2014,12,4,Thursday,5,-1075,-45.26,Negative Margin (Loss),Budget (<$10k),High Mileage (100k+),Unknown,10,Used (6-10 yrs),63,150875,-26075,2394.84126984127,-14.286949165278614
2004,SAAB,03-SEPT,Aero,SEDAN,AUTOMATIC,ys3fh49y941010070,CA,46,105592,GRAY,GRAY,stg auto group,2550,3400,Wed Dec 17 2014 12:00:00,2014-12-17,2014,12,4,Wednesday,4,850,33.33,High Margin (15%+),Budget (<$10k),High Mileage (100k+),Excellent (4.5+),10,Used (6-10 yrs),54,173375,-16000,3210.6481481481483,-10.136033311721347
2004,NISSAN,XTERRA,SE,SUV,AUTOMATIC,5n1ed28t54c626308,CA,2,136819,GREEN,GRAY,veros credit,3350,2000,Wed Dec 17 2014 11:00:00,2014-12-17,2014,12,4,Wednesday,4,-1350,-40.3,Negative Margin (Loss),Budget (<$10k),High Mileage (100k+),Fair (2.0-2.9),10,Used (6-10 yrs),159,1085100,-45475,6824.528301886792,-3.844449742138229
2004,NISSAN,ALTIMA,2.5,SEDAN,AUTOMATIC,1n4al11d64c117661,CA,23,148916,SILVER,GRAY,county financial services,2600,2500,Wed Dec 17 2014 12:30:00,2014-12-17,2014,12,4,Wednesday,4,-100,-3.85,Negative Margin (Loss),Budget (<$10k),High Mileage (100k+),Excellent (4.5+),10,Used (6-10 yrs),1590,16579304,-458271,10427.235220125785,-2.1463804455238074
2004,CHEVROLET,EXPRESS CARGO,2500,VAN,AUTOMATIC,1gcgg25u741212797,CA,2,136966,WHITE,GRAY,lease plan usa,3275,2300,Tue Dec 16 2014 13:00:00,2014-12-16,2014,12,4,Tuesday,3,-975,-29.77,Negative Margin (Loss),Budget (<$10k),High Mileage (100k+),Fair (2.0-2.9),10,Used (6-10 yrs),150,1010300,-30625,6735.333333333333,0.9910366934890829
2004,CHEVROLET,AVALANCHE,1500,CREW CAB,AUTOMATIC,3gnec12t84g289437,CA,1,1,BLACK,TAN,quality acceptance,11200,1000,Tue Dec 30 2014 13:00:00,2014-12-30,2014,12,4,Tuesday,3,-10200,-91.07,Negative Margin (Loss),Budget (<$10k),Very Low Mileage (<25k),Poor (<2.0),10,Used (6-10 yrs),133,1581700,-45200,11892.481203007519,-3.5793962621441007
2004,MERCEDES-BENZ,S-CLASS,S430,SEDAN,AUTOMATIC,wdbng70j44a407871,CA,27,167981,GRAY,BLACK,anm collision center inc,3550,3500,Thu Jan 15 2015 04:00:00,2015-01-15,2015,1,1,Thursday,5,-50,-1.41,Negative Margin (Loss),Budget (<$10k),High Mileage (100k+),Excellent (4.5+),11,Old (10+ yrs),1308,37340152,-449173,28547.516819571865,3.48153638797045
2004,GMC,SIERRA 2500HD,Base,CREW CAB,AUTOMATIC,1gthk23134f126241,CA,25,145697,BLACK,GRAY,bob baker jeep,16900,14000,Wed Feb 04 2015 04:15:00,2015-02-04,2015,2,1,Wednesday,4,-2900,-17.16,Negative Margin (Loss),Economy ($10k-$20k),High Mileage (100k+),Excellent (4.5+),11,Old (10+ yrs),421,10978050,-87300,26076.128266033254,0.36196165648927614
2004,FORD,EXPLORER,XLT,SUV,AUTOMATIC,1fmzu63k54ua19746,CA,28,169665,GRAY,BEIGE,david wilsons ford of orange,2225,3100,Wed Dec 17 2014 12:30:00,2014-12-17,2014,12,4,Wednesday,4,875,39.33,High Margin (15%+),Budget (<$10k),High Mileage (100k+),Excellent (4.5+),10,Used (6-10 yrs),633,8286826,-176424,13091.352290679304,-3.119642255978272
2004,MERCEDES-BENZ,SL-CLASS,SL500,CONVERTIBLE,AUTOMATIC,wdbsk75f44f065136,CA,41,48033,BLUE,BEIGE,mercedes benz of laguna niguel,17600,19500,Wed Dec 17 2014 12:30:00,2014-12-17,2014,12,4,Wednesday,4,1900,10.8,Medium Margin (5-15%),Economy ($10k-$20k),Low Mileage (25k-50k),Excellent (4.5+),10,Used (6-10 yrs),39,1077900,-18775,27638.46153846154,-2.2144636316837665
2004,CHEVROLET,EXPRESS CARGO,2500,VAN,UNKNOWN,1gcgg25v341153109,CA,0,176136,WHITE,—,california auto retail sales cars,2700,4400,Tue Dec 16 2014 12:30:00,2014-12-16,2014,12,4,Tuesday,3,1700,62.96,High Margin (15%+),Budget (<$10k),High Mileage (100k+),Unknown,10,Used (6-10 yrs),150,1010300,-30625,6735.333333333333,0.9910366934890829
2004,GMC,ENVOY XL,SLE,SUV,AUTOMATIC,1gkes16s046240381,CA,36,100462,GRAY,GRAY,billotti auto sales,4725,6400,Tue Dec 16 2014 12:00:00,2014-12-16,2014,12,4,Tuesday,3,1675,35.45,High Margin (15%+),Budget (<$10k),High Mileage (100k+),Excellent (4.5+),10,Used (6-10 yrs),27,103450,-13450,3831.4814814814813,-7.643620926652438
2004,MERCEDES-BENZ,CL-CLASS,CL600,COUPE,AUTOMATIC,wdbpj76j84a039907,CA,2,85514,BLACK,BLACK,lobel financial corp,10200,6000,Wed Jan 14 2015 03:00:00,2015-01-14,2015,1,1,Wednesday,4,-4200,-41.18,Negative Margin (Loss),Budget (<$10k),Above Average (75k-100k),Fair (2.0-2.9),11,Old (10+ yrs),161,4290300,-10300,26647.82608695652,3.2530401747311255
2004,FORD,F-150,XLT,SUPERCREW,AUTOMATIC,1ftpw12534kc07603,CA,36,158597,BLACK,GRAY,david wilsons ford of orange,5575,5300,Wed Jan 14 2015 05:00:00,2015-01-14,2015,1,1,Wednesday,4,-275,-4.93,Negative Margin (Loss),Budget (<$10k),High Mileage (100k+),Excellent (4.5+),11,Old (10+ yrs),13308,255567334,-2628966,19204.037721671175,-0.39118464081239224
2004,TOYOTA,HIGHLANDER,Base,SUV,AUTOMATIC,jtedp21a740003088,CA,0,222270,BLUE,—,james family auto sales,5200,4800,Thu Dec 18 2014 12:00:00,2014-12-18,2014,12,4,Thursday,5,-400,-7.69,Negative Margin (Loss),Budget (<$10k),High Mileage (100k+),Unknown,10,Used (6-10 yrs),232,3037775,-4800,13093.85775862069,1.0109858719188733
2004,DODGE,RAM PICKUP 3500,SLT,QUAD CAB,MANUAL,3d7ma48c94g257833,CA,39,106576,WHITE,GRAY,garys auto sales inc,10100,15000,Thu Dec 18 2014 12:00:00,2014-12-18,2014,12,4,Thursday,5,4900,48.51,High Margin (15%+),Economy ($10k-$20k),High Mileage (100k+),Excellent (4.5+),10,Used (6-10 yrs),30,464350,-66475,15478.333333333334,-9.615948495666794
2004,FORD,MUSTANG,Premium,COUPE,AUTOMATIC,1fafp40414f109141,CA,19,140705,ORANGE,BLACK,800 loan mart,1300,2000,Thu Dec 18 2014 12:00:00,2014-12-18,2014,12,4,Thursday,5,700,53.85,High Margin (15%+),Budget (<$10k),High Mileage (100k+),Excellent (4.5+),10,Used (6-10 yrs),487,5384877,-177098,11057.242299794661,-1.6574419206776856
2004,GMC,YUKON XL,1500 SLE,SUV,UNKNOWN,1gkec16t94r194974,CA,29,148086,BLACK,GRAY,california fleet inc,3800,4500,Thu Dec 18 2014 12:00:00,2014-12-18,2014,12,4,Thursday,5,700,18.42,High Margin (15%+),Budget (<$10k),High Mileage (100k+),Excellent (4.5+),10,Used (6-10 yrs),144,1826800,-56975,12686.111111111111,-1.446815234555546
2004,NISSAN,MURANO,SL,SUV,AUTOMATIC,jn8az08t74w206240,CA,26,99641,SILVER,BLACK,chaser inc,5500,6700,Wed Dec 17 2014 12:30:00,2014-12-17,2014,12,4,Wednesday,4,1200,21.82,High Margin (15%+),Budget (<$10k),Above Average (75k-100k),Excellent (4.5+),10,Used (6-10 yrs),300,3748300,-28900,12494.333333333334,-0.14170212244865982
2004,NISSAN,QUEST,3.5 S,MINIVAN,AUTOMATIC,5n1bv28u44n316227,CA,25,110295,GRAY,GRAY,skyhigh remarketing inc,3250,5250,Wed Dec 17 2014 12:15:00,2014-12-17,2014,12,4,Wednesday,4,2000,61.54,High Margin (15%+),Budget (<$10k),High Mileage (100k+),Excellent (4.5+),10,Used (6-10 yrs),103,900300,-14750,8740.776699029126,-4.5333329470861985
2004,CHEVROLET,TAHOE,LS,SUV,AUTOMATIC,1gnec13t54r205122,CA,34,184566,GRAY,TAN,california fleet inc,4100,3500,Thu Dec 18 2014 12:00:00,2014-12-18,2014,12,4,Thursday,5,-600,-14.63,Negative Margin (Loss),Budget (<$10k),High Mileage (100k+),Excellent (4.5+),10,Used (6-10 yrs),370,5093075,-185850,13765.067567567568,6.741583573825768
2004,HONDA,ACCORD,EX,SEDAN,AUTOMATIC,jhmcm56814c031160,CA,0,130615,BEIGE,—,apexcars net,4800,4950,Wed Dec 17 2014 12:30:00,2014-12-17,2014,12,4,Wednesday,4,150,3.13,Low Margin (0-5%),Budget (<$10k),High Mileage (100k+),Unknown,10,Used (6-10 yrs),1230,10744850,-44675,8735.650406504064,1.0764378965900887
2004,INFINITI,G35,Base,SEDAN,AUTOMATIC,jnkcv51e84m102083,CA,0,145958,GRAY,BLACK,bmw of san diego,4300,3500,Wed Dec 17 2014 12:15:00,2014-12-17,2014,12,4,Wednesday,4,-800,-18.6,Negative Margin (Loss),Budget (<$10k),High Mileage (100k+),Unknown,10,Used (6-10 yrs),145,951950,-2350,6565.172413793103,0.2536675136336024
2004,SATURN,VUE,Base,SUV,AUTOMATIC,5gzcz33d34s809682,CA,29,93728,SILVER,GRAY,james family auto sales,2300,2500,Thu Jan 22 2015 04:00:00,2015-01-22,2015,1,1,Thursday,5,200,8.7,Medium Margin (5-15%),Budget (<$10k),Above Average (75k-100k),Excellent (4.5+),11,Old (10+ yrs),720,2452325,-67700,3406.0069444444443,6.179719584417823
2004,NISSAN,ARMADA,LE,SUV,AUTOMATIC,5n1aa08b54n744950,CA,16,154815,BLACK,GRAY,first credit finance,5075,4900,Wed Dec 31 2014 12:30:00,2014-12-31,2014,12,4,Wednesday,4,-175,-3.45,Negative Margin (Loss),Budget (<$10k),High Mileage (100k+),Excellent (4.5+),10,Used (6-10 yrs),97,1232750,-4775,12708.762886597939,-1.1049276184161896
2004,SAAB,03-SEPT,Arc,CONVERTIBLE,AUTOMATIC,ys3fd79y446003382,CA,23,135511,GRAY,BEIGE,land rover san jose,2150,2300,Tue Dec 16 2014 12:30:00,2014-12-16,2014,12,4,Tuesday,3,150,6.98,Medium Margin (5-15%),Budget (<$10k),High Mileage (100k+),Excellent (4.5+),10,Used (6-10 yrs),54,173375,-16000,3210.6481481481483,-10.136033311721347
2004,MERCEDES-BENZ,CLK-CLASS,CLK320,COUPE,AUTOMATIC,wdbtj65j44f095419,CA,2,76668,BLACK,GRAY,trade in solutions,6925,3700,Wed Dec 17 2014 12:30:00,2014-12-17,2014,12,4,Wednesday,4,-3225,-46.57,Negative Margin (Loss),Budget (<$10k),Above Average (75k-100k),Fair (2.0-2.9),10,Used (6-10 yrs),72,498500,-40850,6923.611111111111,-3.4191107936040472
2004,MAZDA,RX8,Standard,UNKNOWN,AUTOMATIC,jm1fe17nx40137925,CA,27,175655,RED,BLACK,lon motors,1925,2300,Wed Jan 07 2015 11:30:00,2015-01-07,2015,1,1,Wednesday,4,375,19.48,High Margin (15%+),Budget (<$10k),High Mileage (100k+),Excellent (4.5+),11,Old (10+ yrs),20,88400,6475,4420.0,4.668543521123321
2004,FORD,EXPLORER,XLT,SUV,AUTOMATIC,1fmzu73k34za62278,CA,19,137018,WHITE,GRAY,800 loan mart,2350,1000,Thu Dec 18 2014 12:00:00,2014-12-18,2014,12,4,Thursday,5,-1350,-57.45,Negative Margin (Loss),Budget (<$10k),High Mileage (100k+),Excellent (4.5+),10,Used (6-10 yrs),633,8286826,-176424,13091.352290679304,-3.119642255978272
2004,CHRYSLER,PT CRUISER,GT,WAGON,AUTOMATIC,3c8fy78g74t240778,CA,2,151908,WHITE,BLACK,veros credit,1475,400,Wed Dec 17 2014 11:00:00,2014-12-17,2014,12,4,Wednesday,4,-1075,-72.88,Negative Margin (Loss),Budget (<$10k),High Mileage (100k+),Fair (2.0-2.9),10,Used (6-10 yrs),171,364500,-37775,2131.5789473684213,-7.753907769309257
2004,CHRYSLER,PT CRUISER,Touring Edition,WAGON,AUTOMATIC,3c4fy588x4t247254,CA,27,112250,RED,GRAY,alliance motor cars,1675,2000,Thu Dec 18 2014 12:00:00,2014-12-18,2014,12,4,Thursday,5,325,19.4,High Margin (15%+),Budget (<$10k),High Mileage (100k+),Excellent (4.5+),10,Used (6-10 yrs),171,364500,-37775,2131.5789473684213,-7.753907769309257
2004,NISSAN,ALTIMA,3.5 SE,SEDAN,AUTOMATIC,1n4bl11d24c136325,CA,19,93226,GOLD,TAN,jpmorgan chase bank n.a.,3700,2600,Thu Dec 18 2014 12:00:00,2014-12-18,2014,12,4,Thursday,5,-1100,-29.73,Negative Margin (Loss),Budget (<$10k),Above Average (75k-100k),Excellent (4.5+),10,Used (6-10 yrs),1590,16579304,-458271,10427.235220125785,-2.1463804455238074
2004,FORD,F-150,XLT,SUPERCAB,UNKNOWN,1ftpx12584nb89868,CA,1,108069,BLACK,GRAY,jpmorgan chase bank n.a.,6650,2800,Tue Dec 16 2014 13:00:00,2014-12-16,2014,12,4,Tuesday,3,-3850,-57.89,Negative Margin (Loss),Budget (<$10k),High Mileage (100k+),Poor (<2.0),10,Used (6-10 yrs),1164,17074725,-531975,14669.007731958764,-3.8903245302250182
2004,DODGE,STRATUS,4c se,UNKNOWN,AUTOMATIC,1b3el36xx4n170265,CA,0,160220,GRAY,—,mid city motors,825,250,Thu Dec 18 2014 12:00:00,2014-12-18,2014,12,4,Thursday,5,-575,-69.7,Negative Margin (Loss),Budget (<$10k),High Mileage (100k+),Unknown,10,Used (6-10 yrs),18,17425,-1350,968.0555555555555,-4.006892257335583
2004,CHRYSLER,PT CRUISER,Base,WAGON,AUTOMATIC,3c4fy48b34t259803,CA,36,140791,SILVER,GRAY,alliance motor cars,1250,1300,Thu Dec 18 2014 12:00:00,2014-12-18,2014,12,4,Thursday,5,50,4.0,Low Margin (0-5%),Budget (<$10k),High Mileage (100k+),Excellent (4.5+),10,Used (6-10 yrs),171,364500,-37775,2131.5789473684213,-7.753907769309257
2004,CHRYSLER,PT CRUISER,Touring Edition,WAGON,AUTOMATIC,3c4fy58b44t323482,CA,19,81145,BEIGE,BLACK,hertz remarketing,2400,1500,Thu Jan 08 2015 12:00:00,2015-01-08,2015,1,1,Thursday,5,-900,-37.5,Negative Margin (Loss),Budget (<$10k),Above Average (75k-100k),Excellent (4.5+),11,Old (10+ yrs),1059,2416575,-205950,2281.940509915014,-5.587725527675625
2004,NISSAN,MURANO,SE,SUV,AUTOMATIC,jn8az08t44w206566,CA,0,128649,GRAY,GRAY,david wilsons ford of orange,4975,5600,Wed Dec 17 2014 13:00:00,2014-12-17,2014,12,4,Wednesday,4,625,12.56,Medium Margin (5-15%),Budget (<$10k),High Mileage (100k+),Unknown,10,Used (6-10 yrs),300,3748300,-28900,12494.333333333334,-0.14170212244865982
2004,JEEP,LIBERTY,Sport,SUV,MANUAL,1j4gk48k74w264559,CA,32,168115,BLACK,GRAY,v/m auto broker,2400,1700,Tue Dec 16 2014 12:30:00,2014-12-16,2014,12,4,Tuesday,3,-700,-29.17,Negative Margin (Loss),Budget (<$10k),High Mileage (100k+),Excellent (4.5+),10,Used (6-10 yrs),297,2116601,-1199,7126.602693602694,-1.8032874268438877
2004,FORD,EXCURSION,Eddie Bauer,SUV,AUTOMATIC,1fmsu45p64ec11959,CA,41,136583,GRAY,BROWN,aaero sweet company,10450,12250,Thu Dec 18 2014 11:30:00,2014-12-18,2014,12,4,Thursday,5,1800,17.22,High Margin (15%+),Economy ($10k-$20k),High Mileage (100k+),Excellent (4.5+),10,Used (6-10 yrs),23,148650,-13075,6463.04347826087,-9.277677813804484
2004,HONDA,ODYSSEY,EX-L,MINIVAN,UNKNOWN,5fnrl18914b001155,CA,0,158395,BLUE,—,bargain autos,2375,3000,Wed Dec 17 2014 12:30:00,2014-12-17,2014,12,4,Wednesday,4,625,26.32,High Margin (15%+),Budget (<$10k),High Mileage (100k+),Unknown,10,Used (6-10 yrs),396,4372525,1850,11041.729797979799,-0.26931037618773424
2004,FORD,F-150,XL,SUPERCAB,AUTOMATIC,1ftvx14534nc44506,CA,2,98430,WHITE,GRAY,enterprise veh exchange/rental,8600,5300,Wed Dec 17 2014 15:05:00,2014-12-17,2014,12,4,Wednesday,4,-3300,-38.37,Negative Margin (Loss),Budget (<$10k),Above Average (75k-100k),Fair (2.0-2.9),10,Used (6-10 yrs),1164,17074725,-531975,14669.007731958764,-3.8903245302250182
2004,MERCURY,MOUNTAINEER,Convenience,SUV,AUTOMATIC,4m2zu66k04uj00390,CA,29,174857,SILVER,GRAY,gosch hyundai,1150,1700,Thu Dec 18 2014 12:00:00,2014-12-18,2014,12,4,Thursday,5,550,47.83,High Margin (15%+),Budget (<$10k),High Mileage (100k+),Excellent (4.5+),10,Used (6-10 yrs),53,193550,-9075,3651.8867924528304,-5.597135651825245
2004,TOYOTA,HIGHLANDER,Base,SUV,UNKNOWN,jtedp21ax40011993,CA,0,111239,RED,—,corona auto wholesale inc,6000,7300,Tue Dec 16 2014 12:30:00,2014-12-16,2014,12,4,Tuesday,3,1300,21.67,High Margin (15%+),Budget (<$10k),High Mileage (100k+),Unknown,10,Used (6-10 yrs),232,3037775,-4800,13093.85775862069,1.0109858719188733
